HR,footGSR,handGSR,stress
96,6.684234043,16.45082979,0.021276596
91.10638298,8.636255319,18.61225532,0.659574468
95.53191489,9.102595745,18.58421277,0.893617021
97.34042553,8.912893617,18.01480851,0.893617021
84.72340426,9.063234043,18.00982979,0.893617021
100.3829787,9.830553191,18.76025532,0.893617021
104.84,9.63744,19.10456,1
106.745098,9.259627451,18.70731373,0.901960784
109.3269231,9.305615385,18.52030769,0.903846154
104.56,8.97168,18.36118,0.9
94.17021277,8.215170213,18.70891489,1
91.46808511,9.307914894,19.41078723,1
96.34042553,9.435255319,18.97878723,1
98.62,8.74764,18.47998,1
98.54,8.79634,18.78278,1
95.36,9.77934,20.42006,1
105.8,9.32674,19.36632,1
104.96,9.02846,19.32666,1
99.42,8.7287,19.0038,0.9
96.82,8.22132,18.45676,1
103.7755102,8.684265306,19.3354898,1
100,9.210765957,19.64682979,1
102.8723404,8.519978723,18.73585106,1
89.62222222,7.764222222,17.77826667,0.755555556
83.75,7.357818182,17.56345455,0.295454545
83.79545455,6.900272727,16.81936364,0.113636364
78.72727273,6.335136364,16.19536364,0.022727273
84.61363636,6.162795455,16.19438636,0
104.1590909,6.235204545,16.33445455,0
100.5,6.007181818,16.14854545,0
84.06818182,6.120727273,16.61890909,0
76.22727273,5.920818182,16.58697727,0
81.86363636,5.803636364,16.45690909,0
88.25,5.829159091,16.8025,0
92.25,5.702227273,16.61965909,0
83.63636364,5.597090909,16.83218182,0
82.25,5.731295455,17.01309091,0.045454545
84.61363636,5.467840909,16.75036364,0
83.22727273,5.407522727,17.05411364,0.113636364
82.41304348,5.601021739,17.46526087,0.108695652
97.72340426,6.908574468,20.05225532,0.170212766
102.9361702,8.171702128,21.24146809,0.723404255
93.44680851,7.283,20.11980851,0.255319149
92.10638298,8.000531915,21.02921277,0.723404255
100.8723404,8.024106383,20.96434043,0.893617021
92.93617021,8.252914894,21.53889362,0.765957447
92.59574468,7.577319149,20.15017021,0.531914894
99.42553191,7.716170213,20.21906383,0.617021277
94.63829787,7.905553191,19.84991489,0.744680851
90.04347826,7.41876087,19.73817391,0.434782609
87.22727273,6.962909091,19.09352273,0.068181818
79.86363636,6.390886364,18.39152273,0
86.04545455,6.648818182,19.17063636,0
90.65957447,6.758744681,19.21097872,0
95.31914894,7.212297872,20.19597872,0.446808511
87.21276596,7.339425532,20.24423404,0.446808511
94.76595745,7.430382979,20.06889362,0.510638298
92.89361702,7.109851064,19.68357447,0.14893617
87.82978723,6.91412766,19.58623404,0
78.65957447,6.583297872,18.97702128,0
86.65217391,6.706934783,19.48591304,0.152173913
90.19565217,7.251869565,20.0715,0.47826087
83.76595745,6.788255319,19.08078723,0
90.31818182,6.719659091,18.73979545,0
87.69565217,6.636847826,18.31073913,0
83.10869565,6.347456522,17.89132609,0
89.46808511,6.512893617,18.05197872,0
93.46808511,6.489808511,18.17038298,0
91.82902128,6.507893617,18.80435714,0.106382979
84.40351064,6.280638298,18.63252381,0.106382979
99.38125532,6.348595745,18.87042857,0.021276596
90.40355319,6.561361702,19.08969048,0
93.02048936,6.505340426,18.65907143,0
97.4993,6.79216,19.03393333,0
106.27928,7.16862,20.67017778,0.48
101.8593,6.97112,20.13982222,0.12
98.39934,6.9907,20.09568889,0.04
101.91936,7.43074,20.60551111,0.7
93.83264583,6.974208333,19.92786047,0.208333333
89.80780851,6.656680851,19.37733333,0
112.1269574,6.758851064,19.73509524,0
112.1034792,6.639625,19.5687907,0
117.7748163,6.296530612,19.08936364,0
103.8290426,6.342425532,20.10471429,0
81.56734091,5.992795455,19.41828205,0
79.5357561,5.98995122,19.33497222,0
74.92602439,5.770097561,18.66313889,0
74.8772439,5.612414634,18.59455556,0
73.63331707,5.392707317,18.15225,0
73.65782927,5.257658537,18.01788889,0
76.73085366,5.172219512,17.96963889,0
81.77960976,5.231487805,19.01172222,0
79.23181395,5.26027907,18.94039474,0
76.71354762,5.057547619,18.27735135,0
76.1455122,5.148073171,18.98575,0
70.12738462,5.077871795,18.47747059,0
68.76848718,5.017692308,18.40635294,0
72.7797561,5.004268293,18.02594444,0
74.99914634,4.962560976,17.77233333,0
75.85287805,4.919804878,17.50044444,0
77.80407317,4.878170732,17.24880556,0
76.5845122,4.854731707,17.29780556,0
74.58453659,4.844536585,17.03647222,0
77.7552439,4.862609756,17.52588889,0
76.92604878,5.15297561,19.20522222,0
72.9992439,5.189146341,18.72680556,0
76.77970732,5.276634146,18.989,0
76.85285366,5.361146341,18.95872222,0
78.82831707,5.160560976,17.98202778,0
77.73085366,5.066365854,17.41630556,0
78.88007143,5.009166667,17.00094595,0
78.65831818,4.979318182,16.6535641,0
81.36290909,5.038318182,17.432,0
72.68102273,5.703363636,20.04871795,0.045454545
76.53393023,6.140209302,19.98597368,0.046511628
78.02288095,5.51797619,18.56781081,0
83.45363636,5.369159091,17.83602564,0
84.77190909,5.258477273,17.29569231,0
80.15831818,5.45875,18.61676923,0
80.77197727,5.477,17.9034359,0
80.07054762,5.242166667,17.09572973,0
78.80404878,5.240195122,17.51344444,0
75.3162439,5.211658537,16.93016667,0
75.88009524,5.353928571,17.72497297,0
80.43095455,5.343477273,17.41364103,0
84.68088636,5.81675,18.9714359,0.068181818
79.27193182,6.153409091,19.17507692,0.068181818
84.65838636,6.640409091,21.5805641,0.204545455
80.91219565,6.760282609,13.37421951,0.152173913
89.60869565,7.830847826,5.399282609,0
90.25581395,7.841674419,6.084116279,0
79.85365854,7.360731707,5.90295122,0
76.82926829,6.822073171,5.618902439,0
79.09756098,6.372780488,5.416463415,0
79.17073171,6.385682927,5.353487805,0
74.7804878,6.929463415,5.835390244,0
80.63414634,8.57197561,6.56297561,0
81.56097561,9.170170732,7.307365854,0
73.56410256,9.118615385,7.320615385,0
69.76923077,8.211820513,6.482076923,0
72.23076923,7.381538462,5.906820513,0
74.71794872,7.029051282,5.692102564,0
72.56410256,7.170692308,5.569641026,0
74,6.825538462,5.286820513,0
74.66666667,6.358589744,5.041435897,0
76.12820513,6.148205128,4.960410256,0
76.85365854,6.239878049,5.016243902,0
77.56097561,6.195097561,4.96395122,0
84.31707317,6.164609756,5.187926829,0
77.26829268,5.989512195,5.125219512,0
75.925,5.662725,4.8537,0
74.6097561,5.439536585,4.609121951,0
77.53846154,5.398820513,4.539589744,0
77.41025641,5.467794872,4.526435897,0
72.76923077,5.224333333,4.356435897,0
75.51282051,5.103846154,4.270948718,0
76.82051282,5.226205128,4.373,0
70.28205128,5.262333333,4.347179487,0
73.69230769,5.255102564,4.263051282,0
73.53846154,5.058512821,4.146692308,0
75.28205128,4.905333333,4.047051282,0
79.61538462,4.785871795,3.977384615,0
72.07692308,4.683846154,3.898974359,0
70.30769231,4.589076923,3.817333333,0
72.20512821,4.510487179,3.744128205,0
69.64102564,4.445871795,3.679641026,0
76.25641026,4.419846154,3.648179487,0
74.17948718,4.546846154,4.631846154,0
71.51282051,4.607692308,6.219794872,0.128205128
67.71052632,4.512,5.763789474,0.131578947
110.3157895,4.564947368,5.819894737,0.131578947
70.52631579,4.790710526,6.183710526,0.131578947
72.23684211,4.742447368,6.309815789,0.131578947
73.39473684,4.6175,5.865947368,0.131578947
73.94736842,4.453736842,5.597684211,0.131578947
72.13157895,4.385657895,5.333947368,0.131578947
90.57894737,4.428263158,5.795263158,0.131578947
76.76923077,4.388102564,5.490435897,0.128205128
71.025,4.32255,5.334925,0.125
74.19512195,5.721243902,6.745780488,0.073170732
89.80487805,8.299926829,9.985634146,0.048780488
89.7804878,10.359,11.84721951,0.268292683
86.29268293,12.51497561,13.63819512,1
92.60465116,11.91288372,12.01890698,0.88372093
87.43181818,11.57781818,11.381,0.704545455
88.6097561,10.98273171,10.41173171,0.292682927
80,10.42187805,9.665878049,0.146341463
77.92682927,10.14043902,9.329512195,0.12195122
79.82926829,9.272121951,8.319121951,0.12195122
96.65853659,9.385439024,8.970121951,0.268292683
81.02439024,10.80968293,10.3054878,0.365853659
81.09756098,12.17256098,11.78804878,0.756097561
78.12195122,12.41768293,11.43260976,1
79.36585366,11.38617073,10.30170732,0.634146341
78.6097561,10.23753659,8.908121951,0.12195122
78.36585366,9.660073171,8.645804878,0.12195122
78.6097561,10.64553659,9.495780488,0.12195122
79.46341463,10.72907317,9.360073171,0.048780488
84.09756098,10.31578049,9.496634146,0.12195122
79.53658537,9.643682927,8.745317073,0.12195122
78.41463415,9.432195122,8.391829268,0.12195122
82.2195122,9.59195122,8.537902439,0.12195122
75.68292683,9.254243902,8.463170732,0.12195122
77.75609756,9.447634146,8.532756098,0.12195122
82.85365854,9.002414634,8.076804878,0.12195122
78.95121951,9.078560976,8.30602439,0.12195122
76.80487805,9.294731707,8.426536585,0.12195122
74.41463415,9.259121951,8.490536585,0.12195122
78.43902439,9.980439024,9.034073171,0.170731707
87.95121951,9.986682927,8.721219512,0.12195122
81.04878049,10.41695122,9.525,0.195121951
87.36585366,10.32426829,9.319487805,0.170731707
78.12195122,10.35034146,9.113292683,0.170731707
78.26829268,10.96507317,9.453682927,0.390243902
83.90243902,10.72536585,9.461170732,0.243902439
77.7804878,9.917,8.796243902,0.12195122
82.09756098,10.11585366,9.095463415,0.12195122
82.36585366,10.15460976,9.094585366,0.12195122
84.51219512,10.61497561,9.687073171,0.243902439
86.64285714,11.6527381,10.75119048,0.80952381
90.78571429,12.15985714,10.5987619,0.928571429
90.33333333,11.67616667,10.01185714,0.928571429
83.45238095,11.26228571,9.742571429,0.571428571
83.87804878,10.83312195,9.360536585,0.12195122
82.90243902,10.51385366,8.997463415,0.12195122
80.82926829,11.05543902,9.287756098,0.414634146
79.87804878,12.22787805,11.15595122,1
74.51219512,11.415,10.57619512,0.682926829
80.68292683,11.12780488,10.07431707,0.414634146
82.19512195,11.95390244,10.79443902,0.87804878
82.19512195,12.19063415,10.54229268,1
93.41463415,12.03797561,10.25934146,1
82.2195122,12.03604878,9.774585366,0.975609756
82.41463415,11.50487805,9.236097561,0.780487805
81.68292683,11.70721951,9.637414634,0.87804878
81.6097561,11.48273171,9.507365854,0.658536585
77.17073171,11.1115122,8.865121951,0.43902439
82.07317073,11.68204878,9.609926829,0.853658537
82,11.84058537,10.13187805,0.87804878
86.92682927,12.68853659,10.99353659,0.87804878
87.26829268,13.04839024,10.90307317,1
83.63414634,12.65478049,10.22109756,1
79.29268293,12.09243902,9.682829268,1
83.2,11.892175,9.3653,1
71.56410256,11.64058974,9.158153846,1
85.61538462,11.36492308,8.924051282,0.769230769
73.02564103,10.991,8.844153846,0.256410256
75.38461538,10.61128205,8.259128205,0.128205128
77.475,11.540125,9.389425,0.55
74.58536585,12.48807317,10.06770732,1
79.53658537,13.21495122,10.34046341,1
93.0952381,14.71071429,12.17161905,1
89.76190476,13.86530952,11.36616667,0.880952381
95.6097561,13.36219512,10.36212195,0.87804878
75.15,12.3399,9.1372,0.875
73.02564103,12.357,9.114487179,0.871794872
72.1025641,11.85117949,8.239025641,0.871794872
96.30769231,11.391,7.91,0.871794872
76.2,11.586425,9.149625,0.975
74.43902439,11.3134878,8.62102439,0.804878049
75.02439024,11.23285366,8.395926829,0.756097561
73.51219512,11.28219512,8.491804878,0.487804878
80.80487805,11.55617073,8.846243902,0.926829268
77.56097561,11.25517073,8.497268293,0.56097561
78.31707317,10.95690244,8.157463415,0.292682927
75.975,10.84985,7.95975,0.3
74.725,10.4546,7.9077,0.125
74.04878049,10.48053659,8.144121951,0.12195122
76.80487805,10.99385366,8.53897561,0.56097561
79.68292683,11.16582927,8.307585366,0.585365854
80.85365854,11.2302439,8.063682927,0.56097561
78.75609756,11.41065854,8.247439024,0.87804878
77.53658537,11.31390244,8.376560976,0.682926829
74.48717949,10.95674359,8.121384615,0.256410256
77.71794872,10.73561538,7.953128205,0.153846154
75.625,10.660475,8.01225,0.1
75.68292683,10.80812195,9.071804878,0.292682927
78.31707317,11.06373171,8.608878049,0.512195122
80.41463415,11.63882927,9.056170732,0.756097561
82,12.48568293,9.827634146,0.87804878
86.90243902,14.22797561,11.03997561,0.87804878
89.6097561,14.27026829,10.73529268,0.87804878
88.34146341,12.78853659,10.30326829,1
73.56097561,12.25787805,10.06509756,1
74.36585366,11.68860976,9.696634146,1
73.15384615,11.39330769,9.044435897,0.769230769
75.325,11.064,8.7427,0.275
86.46341463,10.81631707,8.653560976,0.12195122
78.6097561,10.74036585,8.86097561,0.12195122
78.34146341,11.04136585,8.707804878,0.341463415
75.24390244,10.764,8.278756098,0.12195122
75.75609756,11.15997561,8.576902439,0.512195122
76.41463415,12.00682927,9.103682927,1
80.56097561,11.80765854,9.233170732,0.87804878
78.3902439,12.00714634,9.277195122,1
84.26829268,12.04226829,9.344560976,1
77.73170732,11.7244878,8.690292683,1
82.70731707,11.67731707,9.307560976,1
72.70731707,11.16690244,8.549536585,0.43902439
74.90243902,10.87607317,8.116292683,0.195121951
78.73170732,11.03534146,8.157463415,0.463414634
75.2195122,11.74280488,9.475804878,0.658536585
75.43902439,12.38590244,10.0202439,1
77.85365854,12.53558537,9.644853659,0.87804878
83.53658537,12.98631707,10.58482927,0.87804878
80.24390244,13.48119512,11.14265854,0.87804878
75.85365854,13.37297561,10.09665854,0.87804878
79.6097561,12.69678049,9.213804878,0.87804878
71.6097561,12.35639024,9.321804878,0.87804878
76.80487805,12.12026829,9.245829268,0.87804878
78.65853659,12.07458537,9.06397561,0.87804878
91,12.5475122,9.881341463,0.87804878
78.41463415,12.19063415,9.536682927,0.87804878
84.70731707,11.83834146,9.663926829,0.902439024
78.2195122,11.89239024,9.474878049,1
88.04878049,12.89131707,10.5695122,1
86.7804878,14.05314634,10.88280488,1
79.75609756,13.51007317,10.41731707,1
78.46341463,12.58090244,9.330414634,1
72.325,12.067075,8.671875,1
76.05128205,12.68228205,9.707615385,1
75.35897436,12.32869231,9.166384615,1
73.30769231,11.74982051,8.182205128,0.974358974
72.02564103,11.35628205,7.820512821,0.871794872
73.92307692,11.32558974,7.951666667,0.871794872
76.58974359,11.03651282,7.635897436,0.384615385
74.56410256,10.96294872,7.426,0.307692308
73.97435897,11.01302564,7.412153846,0.435897436
73.56410256,10.92220513,7.288589744,0.230769231
73,10.57679487,7.282179487,0
67.64102564,10.20874359,7.111692308,0
73.84615385,11.1894359,7.305538462,0.58974359
72.82051282,11.34212821,7.322538462,0.743589744
72.79487179,10.68935897,6.940589744,0.128205128
72.33333333,10.04064103,6.717025641,0
72.56410256,9.868538462,6.894615385,0
75.66666667,11.13335897,7.520666667,0.384615385
93.80487805,12.42095122,8.065536585,0.87804878
76.19512195,12.37007317,8.025439024,0.87804878
78.25,12.888925,8.4434,0.875
75.24390244,13.46956098,9.022658537,0.87804878
74.12195122,13.09902439,8.819707317,0.87804878
77.43902439,12.47190244,8.705756098,0.87804878
81.51219512,12.28502439,8.632609756,0.87804878
84.46341463,13.62082927,10.36760976,0.87804878
80.63414634,13.94639024,10.35865854,0.87804878
81.34146341,13.28592683,9.673634146,0.87804878
78.70731707,12.56504878,8.86004878,0.87804878
73.925,11.70995,8.16855,0.875
69.41025641,11.36707692,8.230564103,0.871794872
70.71794872,11.49228205,8.151871795,0.871794872
70.375,11.090725,7.594825,0.725
77.90243902,12.43756098,8.917292683,0.853658537
78.70653659,12.61641463,7.77475,1
75.92595122,12.61787805,8.00425,1
77.63334146,12.75478049,8.269666667,1
87.33980488,13.63890244,9.440361111,0.951219512
78.80402439,13.11873171,8.232722222,0.87804878
72.77958537,12.12246341,7.135416667,0.87804878
70.5991,12.1578,7.122142857,0.875
71.5375641,12.35817949,7.209176471,0.871794872
70.8992,12.490625,7.318171429,0.875
70.51136585,12.82868293,7.415416667,0.87804878
75.7064878,12.77604878,7.291888889,0.87804878
75.02358537,12.60004878,7.402555556,0.87804878
71.19431707,12.81982927,7.699361111,0.87804878
74.60902439,12.984,7.728666667,0.87804878
74.14553659,13.09414634,7.893277778,0.87804878
73.24304878,13.33063415,8.680388889,0.87804878
71.2674878,12.76039024,7.709944444,0.87804878
71.524175,12.9765,7.726571429,0.875
70.36509756,13.13917073,7.744027778,0.87804878
80.65778049,12.98839024,7.545638889,0.87804878
84.60890244,12.80680488,7.602194444,0.87804878
77.07243902,12.73856098,7.288277778,0.87804878
79.02353659,13.24121951,7.821916667,0.87804878
81.87726829,13.21487805,7.686944444,0.87804878
82.87726829,12.94460976,7.434111111,0.87804878
83.46263415,13.17160976,7.439916667,0.87804878
83.51143902,13.26670732,7.321833333,0.87804878
81.82846341,13.58487805,7.611,0.87804878
84.65765854,13.62787805,7.686611111,0.87804878
87.63339024,13.41504878,7.537805556,0.87804878
77.68214634,12.94678049,6.923,0.87804878
76.624275,12.681975,6.503828571,0.875
70.20430769,12.23766667,6.116735294,0.871794872
64.97297368,11.91278947,6.034787879,0.868421053
66.15707895,11.48763158,5.679333333,0.868421053
66.39384211,11.39957895,5.507333333,0.868421053
67.52544737,11.11360526,5.299939394,0.868421053
64.60439474,10.79031579,5.168757576,0.473684211
65.59372973,10.46543243,5.09646875,0
65.69338889,10.18797222,5.048258065,0
63.99915789,10.03760526,4.996666667,0
64.84134211,9.806973684,4.948393939,0
65.39392105,9.598973684,4.918030303,0
73.07607692,10.15605128,5.212088235,0.205128205
83.30689744,11.04028205,5.778117647,0.564102564
70.35817949,10.91630769,5.6645,0.512820513
68.02474359,10.67261538,5.574470588,0.230769231
66.57813158,10.19723684,5.459454545,0
70.13065789,9.939263158,5.394515152,0
66.64015385,9.801974359,5.355941176,0
69.7684359,9.769025641,5.534852941,0
85.12415,11.540425,7.135514286,0.55
72.16985366,11.82295122,7.40225,0.87804878
73.849025,11.7919,7.761485714,0.875
73.63314634,11.76804878,7.852638889,0.87804878
75.448975,11.281425,7.570485714,0.875
86.02464103,11.16076923,7.731117647,0.871794872
67.38358974,10.78792308,7.024823529,0.358974359
67.78860526,10.63876316,7.056333333,0.105263158
80.55176316,10.60305263,7.416636364,0.157894737
72.86760526,10.87123684,7.893424242,0.5
65.31489474,10.60568421,7.394060606,0.078947368
66.23594737,10.95007895,8.077757576,0.368421053
65.10439474,11.13942105,8.004272727,0.684210526
71.92212821,10.71253846,7.313705882,0.282051282
83.48633333,10.82471795,7.759882353,0.358974359
72.79389744,10.89241026,8.307441176,0.564102564
66.18321053,10.42134211,7.620787879,0.052631579
69.99907895,10.74305263,8.380090909,0.368421053
66.65697368,10.64563158,8.150333333,0.157894737
66.55176316,10.24628947,7.750212121,0
69.44639474,10.72134211,8.850393939,0.394736842
68.46061538,10.73410256,8.198117647,0.282051282
70.35812821,10.97476923,8.666852941,0.333333333
80.15284615,12.0954359,9.702117647,0.871794872
71.38369231,11.93574359,9.492558824,0.871794872
73.5741,11.990125,9.387228571,1
71.16987805,12.07282927,4.025138889,1
78.82841463,12.23087805,0.801555556,1
77.5844878,12.32680488,0.810611111,1
79.09668293,12.56573171,0.811194444,1
84.26739024,12.33136585,0.81175,1
76.09090909,11.56879545,2.518613636,0.886363636
70.71794872,6.35374359,5.435871795,0.666666667
75.33333333,5.612638889,6.356194444,0.638888889
66.72222222,5.380027778,6.328583333,0.472222222
63.30555556,4.913805556,5.854138889,0
63.86111111,4.516583333,5.416722222,0
64.25,4.175638889,5.091527778,0
63.86111111,3.917,4.921861111,0
65.66666667,3.735583333,5.0695,0
60.77777778,3.577416667,4.910861111,0
65.55555556,3.416944444,4.841527778,0
65.25,3.380333333,5.044194444,0
65.16666667,3.243805556,4.862583333,0
69.78378378,3.151432432,4.659486486,0
66.83333333,3.055,4.530388889,0
69.48648649,2.987459459,4.372405405,0
68.28947368,2.929131579,4.212368421,0
65.64864865,2.86372973,4.089513514,0
68.22222222,2.810277778,4.022638889,0
65.88888889,2.767861111,3.928972222,0
65.40540541,2.732864865,3.81772973,0
66.69444444,2.691277778,3.745805556,0
66.88888889,2.664555556,3.665583333,0
65.61111111,2.633972222,3.597166667,0
64.61111111,2.599638889,3.533388889,0
63.11111111,2.566083333,3.483555556,0
66.33333333,2.538444444,3.440555556,0
69.19444444,2.513361111,3.394138889,0
67.16216216,2.493243243,3.358,0
65.72222222,2.463916667,3.330666667,0
64.25,2.440444444,3.297083333,0
65.16666667,2.416638889,3.264833333,0
65.41666667,2.392972222,3.238638889,0
63.5,2.37125,3.214638889,0
63.44444444,2.351027778,3.191888889,0
66.58333333,2.331694444,3.172722222,0
67.97297297,2.31727027,3.146540541,0
68.41666667,2.29475,3.135666667,0
67.63888889,2.283166667,3.116194444,0
64.80555556,2.278444444,3.102611111,0
64.05555556,2.262611111,3.095111111,0
72.83333333,2.245416667,3.084055556,0
66.58333333,2.229472222,3.071861111,0
64.86111111,2.213166667,3.060333333,0
69.42105263,2.206394737,3.032184211,0
73.81578947,2.320657895,3.853315789,0
72.76315789,2.465578947,5.688578947,0.131578947
82.94736842,2.710763158,5.188552632,0.131578947
125.7894737,3.306552632,5.933342105,0.131578947
83.36842105,4.585578947,8.776631579,0.131578947
104.0789474,5.879526316,10.75826316,0.631578947
111.3421053,8.018657895,12.247,1
80.42105263,9.6095,11.69521053,1
76.86842105,8.732947368,10.56034211,1
74.78947368,7.841473684,10.04747368,1
77.65789474,8.255473684,10.85805263,1
78.97368421,8.791973684,11.14789474,1
72.57894737,8.048473684,9.741131579,1
74.07894737,8.382473684,10.63978947,1
82.07894737,9.314763158,11.47973684,0.921052632
76.86842105,8.774526316,10.51392105,0.868421053
77.84210526,8.894868421,11.17221053,1
76.78947368,7.407184211,9.006157895,1
69.5,8.351026316,9.926657895,1
69.97368421,8.072289474,9.455684211,1
92.05263158,7.212210526,8.787447368,1
69.57894737,6.818078947,8.479868421,1
68.28947368,7.091447368,8.625078947,1
73.55263158,7.356710526,9.127921053,1
87.84210526,8.109631579,10.30036842,1
71.33333333,7.568641026,9.534538462,1
72,6.706897436,8.228153846,1
70.60526316,6.990657895,8.619263158,1
80.5,7.004657895,8.749868421,1
69.34210526,6.723736842,8.326026316,1
65.86842105,6.041157895,7.626605263,0.868421053
70.34210526,5.855736842,7.800921053,0.842105263
75.81578947,6.764815789,9.145263158,1
88.13157895,6.732526316,9.513894737,0.894736842
77,6.987473684,9.819315789,1
73.21052632,6.584763158,9.032868421,1
75.86842105,7.157105263,9.632026316,1
79.07894737,7.162,9.2485,1
75.05263158,6.854131579,8.715289474,1
100.8157895,6.630578947,8.662131579,1
78.47368421,7.381631579,9.698710526,1
79.44736842,6.748052632,9.134552632,1
68.71052632,5.776026316,7.900894737,0.684210526
86.05263158,6.573605263,9.015789474,0.815789474
82.36842105,7.062421053,9.589157895,1
81.73684211,7.400184211,10.06755263,1
74.5,7.293973684,9.980421053,1
72.07894737,7.118947368,9.763368421,1
72.26315789,7.338842105,10.28971053,1
85.55263158,6.883815789,9.698763158,1
73.82051282,7.115948718,9.441384615,1
77.21052632,7.166184211,9.788131579,1
75.18421053,6.786105263,9.166842105,1
69.63888889,6.566916667,8.813138889,1
64.63888889,6.51275,8.845416667,1
66.86111111,5.984888889,8.014083333,0.944444444
66.4,5.635142857,7.841628571,0.685714286
67.13888889,5.613916667,7.981194444,0.527777778
68.55555556,5.496027778,7.61275,0.277777778
73.77777778,5.429305556,6.973833333,0.222222222
71.66666667,5.966944444,7.415638889,0.583333333
79,6.328666667,8.082444444,0.972222222
77.40540541,6.430108108,8.450918919,1
75.88888889,6.485805556,8.411888889,1
72.97222222,6.033555556,7.952138889,1
68.55555556,5.75675,7.727305556,0.75
65.72222222,5.1575,7.108861111,0.166666667
74.44444444,5.697916667,7.729166667,0.638888889
68.61111111,5.733111111,7.76575,0.555555556
67.27777778,5.360083333,7.216555556,0.25
76.22222222,5.934305556,7.78675,0.75
72.89189189,6.141756757,7.850702703,1
73.21052632,6.566842105,8.026,1
95,6.746973684,8.106578947,1
73,6.745105263,8.472368421,1
87.26315789,6.4995,8.169631579,0.868421053
75.47368421,5.788236842,7.530394737,0.763157895
72.94736842,5.235921053,6.987026316,0.157894737
69.31578947,5.833736842,7.567368421,0.5
82.34210526,6.393447368,8.129578947,0.868421053
80.92105263,6.692342105,8.655342105,0.868421053
76.15789474,6.855710526,8.617894737,0.868421053
70.86842105,6.759026316,8.268894737,0.868421053
70.83783784,7.153621622,9.293675676,1
70.08333333,6.884527778,9.279888889,1
68.47222222,6.18025,8.459861111,1
67.86486486,6.077594595,8.392486486,1
67.36842105,6.590236842,9.236263158,1
66.26315789,6.564447368,9.110078947,1
86.07894737,6.449236842,8.827,1
76.92105263,6.617052632,8.677763158,1
82.89473684,6.451736842,8.469342105,1
69.36842105,6.641605263,8.653842105,1
69.5,6.346342105,8.288552632,1
75,6.235657895,8.083473684,1
73.31578947,6.307578947,8.117447368,1
76.57894737,6.068289474,7.769815789,1
84.26315789,5.900421053,7.441526316,0.868421053
86.15789474,5.706052632,7.464657895,0.868421053
80.31578947,5.612868421,7.318605263,0.868421053
77.92105263,5.628868421,7.238763158,0.868421053
69.86842105,5.852368421,7.255184211,0.868421053
88.26315789,5.588342105,7.102578947,0.868421053
74.02631579,5.486921053,7.554263158,0.473684211
75.18421053,5.990947368,8.200026316,0.763157895
72.73684211,5.935263158,8.131447368,1
73.28947368,5.972657895,7.607736842,1
88.55263158,6.072052632,7.592684211,0.868421053
74.84210526,6.196842105,8.022631579,1
70.81578947,5.949,7.637236842,0.868421053
83.65789474,5.887684211,7.878421053,1
76,5.935868421,7.558763158,1
75.65789474,6.072289474,7.518973684,1
73.39473684,5.770263158,7.792552632,0.868421053
71.10526316,5.380815789,7.220684211,0.315789474
72.39473684,5.189236842,6.999605263,0.131578947
68.10526316,5.767368421,7.607342105,0.394736842
75.28947368,6.804894737,8.838842105,0.868421053
74.08108108,6.704540541,8.187216216,0.864864865
70.02777778,6.240694444,7.426138889,0.861111111
75.85714286,6.110657143,7.087571429,0.857142857
65.48571429,5.723028571,6.711914286,0.742857143
64.14285714,5.201571429,6.491314286,0.171428571
68.75,5.822388889,6.838666667,0.277777778
72.33333333,6.669361111,8.748611111,1
64.66666667,5.638222222,7.459861111,0.75
70.08571429,5.809485714,7.222542857,0.428571429
69.25714286,6.3164,7.290057143,0.857142857
75.45714286,5.734057143,6.897771429,0.771428571
70.91666667,5.779638889,7.147805556,0.777777778
69.69444444,5.506972222,7.101638889,0.416666667
70.88888889,5.50175,7.401083333,0.444444444
69.94444444,5.598194444,7.615333333,0.666666667
70.52777778,5.189055556,7.268527778,0.138888889
76.63888889,5.136583333,7.409972222,0.194444444
73.47222222,5.325694444,7.046527778,0.222222222
77.52777778,7.323722222,8.60775,0.75
72.80555556,7.429333333,8.701055556,1
67.27777778,6.760222222,7.623361111,1
71.05405405,6.711864865,7.581702703,1
74.97368421,7.425552632,8.670052632,1
76.47368421,6.6775,8.410263158,1
75.23684211,6.273105263,7.803157895,1
70.47368421,6.863973684,8.116,1
67.40540541,6.219189189,7.860405405,0.864864865
68.41666667,5.542,7.715416667,0.583333333
74.08333333,5.914055556,8.341638889,0.916666667
77.94444444,6.043,8.902166667,1
80.13888889,6.145416667,8.466,1
71.5,6.080916667,7.897638889,1
73.85714286,6.367457143,8.274942857,1
67.85714286,5.654514286,7.683085714,0.685714286
62.8,5.097314286,7.161,0.142857143
65.8,4.712942857,7.006,0.142857143
67.74285714,4.431428571,7.049742857,0.142857143
75.30555556,4.765666667,6.783166667,0.138888889
80.58333333,4.826722222,6.618555556,0.138888889
100.5945946,4.632513514,6.231594595,0
74.31578947,5.1725,6.089710526,0.263157895
96.36842105,5.981184211,6.128921053,0.868421053
73.52631579,6.562421053,6.222815789,0.868421053
69.44736842,6.560131579,6.311447368,0.868421053
77.81578947,7.035315789,6.704578947,0.868421053
77.97368421,6.825263158,7.192157895,0.868421053
76.86842105,6.579184211,7.290894737,0.868421053
71.05405405,5.695756757,7.011540541,0.810810811
72.11111111,5.297222222,7.120972222,0.222222222
70.77777778,4.827694444,7.067527778,0
